data,pme,etp,qin,qobs,tmed,qsim,qobs_imp,res
2015-03-08,1.25,3.34,2.42,1.88,21.44,10.15,1.88,-8.27
2015-03-09,3.5,4.16,5.31,4.0,20.99,11.59,4.0,-7.59
2015-03-10,17.5,3.73,2.47,7.01,21.92,12.5,7.01,-5.49
2015-03-11,1.25,3.99,2.1,14.38,22.51,15.29,14.38,-0.91
2015-03-12,2.88,3.81,2.08,17.18,21.8,14.8,17.18,2.38
2015-03-13,0.12,3.44,2.01,12.66,21.72,10.64,12.66,2.02
2015-03-14,1.0,4.09,1.64,9.84,21.82,7.81,9.84,2.03
2015-03-15,13.75,4.17,1.53,9.17,21.72,8.2,9.17,0.97
2015-03-16,2.88,3.97,1.74,13.62,21.56,11.14,13.62,2.48
2015-03-17,0.38,4.24,1.63,12.47,20.93,11.98,12.47,0.49
2015-03-18,1.25,3.51,1.44,9.04,21.06,9.23,9.04,-0.19
2015-03-19,2.5,3.64,1.32,7.25,20.62,6.91,7.25,0.34
2015-03-20,3.5,3.92,1.64,7.02,20.73,6.63,7.02,0.39
2015-03-21,5.62,3.8,3.1,12.06,20.23,7.66,12.06,4.4
2015-03-22,0.62,3.44,2.39,11.97,19.57,9.03,11.97,2.94
2015-03-23,0.0,3.76,4.1,17.42,19.6,9.08,17.42,8.34
2015-03-24,0.0,4.12,2.24,16.07,20.32,8.1,16.07,7.97
2015-03-25,0.0,4.28,1.61,12.63,21.06,7.18,12.63,5.45
2015-03-26,0.0,4.0,1.18,8.68,22.76,6.32,8.68,2.36
2015-03-27,0.0,3.73,1.1,7.52,23.17,5.58,7.52,1.94
2015-03-28,0.0,4.08,0.99,6.53,22.82,5.15,6.53,1.38
2015-03-29,1.38,3.91,0.81,5.51,21.42,4.91,5.51,0.6
2015-03-30,0.38,3.36,0.83,5.34,21.57,4.73,5.34,0.61
2015-03-31,0.0,3.93,0.78,5.31,23.1,4.58,5.31,0.73
2015-04-01,0.38,3.98,0.75,5.31,22.19,4.46,5.31,0.85
2015-04-02,0.25,3.71,0.71,4.96,21.17,4.35,4.96,0.61
2015-04-03,0.0,3.91,0.57,4.22,20.1,4.24,4.22,-0.02
2015-04-04,0.0,3.84,0.46,3.51,22.11,4.1,3.51,-0.59
2015-04-05,0.25,4.14,0.38,3.03,22.2,3.94,3.03,-0.91
2015-04-06,12.12,3.66,2.29,5.42,21.7,4.94,5.42,0.48
2015-04-07,0.25,3.64,1.18,9.3,17.04,7.57,9.3,1.73
2015-04-08,0.0,3.76,0.74,9.12,18.0,8.23,9.12,0.89
2015-04-09,0.0,3.84,0.65,7.74,19.5,6.13,7.74,1.61
2015-04-10,0.0,3.6,0.62,6.46,19.98,4.44,6.46,2.02
2015-04-11,0.0,4.03,0.52,5.42,21.06,3.99,5.42,1.43
2015-04-12,0.12,3.6,0.46,4.72,19.78,3.82,4.72,0.9
2015-04-13,0.0,3.46,0.48,4.07,19.96,3.7,4.07,0.37
2015-04-14,0.0,3.33,0.45,3.84,21.38,3.61,3.84,0.23
2015-04-15,2.88,2.74,0.4,3.66,21.36,3.65,3.66,0.01
2015-04-16,0.12,3.24,0.44,3.68,20.34,3.82,3.68,-0.14
2015-04-17,0.25,3.48,0.93,3.76,20.7,3.86,3.76,-0.1
2015-04-18,0.12,3.84,1.03,3.56,22.55,3.77,3.56,-0.21
2015-04-19,1.88,3.63,1.0,3.47,22.32,3.81,3.47,-0.34
2015-04-20,0.0,3.56,1.62,6.69,23.05,3.98,6.69,2.71
2015-04-21,1.5,3.28,1.15,7.59,23.17,4.12,7.59,3.47
2015-04-22,2.25,2.66,1.14,6.34,19.71,4.15,6.34,2.19
2015-04-23,0.25,2.94,1.2,5.87,20.76,4.13,5.87,1.74
2015-04-24,0.0,3.37,1.17,6.02,22.14,4.04,6.02,1.98
2015-04-25,0.0,3.74,1.18,5.17,19.08,3.87,5.17,1.3
2015-04-26,0.0,2.77,1.1,4.8,18.45,3.73,4.8,1.07
2015-04-27,0.0,2.53,1.01,4.39,19.7,3.64,4.39,0.75
2015-04-28,0.12,2.95,0.93,4.01,20.08,3.53,4.01,0.48
2015-04-29,0.0,2.49,0.97,3.85,18.24,3.42,3.85,0.43
2015-04-30,0.0,3.1,1.05,3.54,16.24,3.35,3.54,0.19
2015-05-01,0.0,3.28,1.0,3.3,16.77,3.33,3.3,-0.03
2015-05-02,0.0,3.12,0.94,3.02,18.28,3.31,3.02,-0.29
2015-05-03,0.12,3.24,0.91,3.03,20.38,3.24,3.03,-0.21
2015-05-04,3.75,2.88,0.93,3.32,20.24,3.31,3.32,0.01
2015-05-05,0.12,2.59,1.09,3.72,17.96,3.59,3.72,0.13
2015-05-06,0.0,2.9,1.05,4.0,17.58,3.7,4.0,0.3
2015-05-07,0.25,2.52,1.06,3.99,16.94,3.44,3.99,0.55
2015-05-08,0.12,2.86,1.18,3.94,15.68,3.24,3.94,0.7
2015-05-09,0.0,3.07,1.07,3.5,17.66,3.2,3.5,0.3
2015-05-10,10.62,2.53,0.9,3.17,16.4,3.72,3.17,-0.55
2015-05-11,0.38,2.47,1.07,4.1,17.6,4.98,4.1,-0.88
2015-05-12,0.5,2.7,1.18,7.33,16.87,5.24,7.33,2.09
2015-05-13,0.0,2.68,1.29,6.4,15.98,4.23,6.4,2.17
2015-05-14,0.0,2.67,1.24,6.07,16.21,3.52,6.07,2.55
2015-05-15,0.0,2.63,1.24,5.37,16.4,3.39,5.37,1.98
2015-05-16,0.12,2.76,1.27,4.86,16.84,3.34,4.86,1.52
2015-05-17,0.0,2.27,1.26,4.61,18.27,3.3,4.61,1.31
2015-05-18,0.88,1.67,1.2,4.28,18.55,3.28,4.28,1.0
2015-05-19,0.38,1.41,1.24,4.11,18.5,3.24,4.11,0.87
2015-05-20,1.0,2.58,1.36,5.47,18.58,3.22,5.47,2.25
2015-05-21,0.0,2.1,1.35,5.18,19.52,3.23,5.18,1.95
2015-05-22,0.12,2.78,1.27,4.46,19.95,3.23,4.46,1.23
2015-05-23,0.0,2.16,1.14,4.59,19.76,3.17,4.59,1.42
2015-05-24,0.0,2.38,1.02,4.24,20.54,3.05,4.24,1.19
2015-05-25,0.12,2.42,1.02,3.96,21.47,2.92,3.96,1.04
2015-05-26,0.62,2.42,1.1,3.69,21.1,2.84,3.69,0.85
2015-05-27,0.0,2.35,1.08,3.26,22.38,2.81,3.26,0.45
2015-05-28,1.75,1.99,1.06,3.23,18.43,2.82,3.23,0.41
2015-05-29,19.12,2.48,1.49,4.3,17.26,3.98,4.3,0.32
2015-05-30,5.0,2.33,1.68,7.53,16.01,6.83,7.53,0.7
2015-05-31,18.38,2.37,2.37,9.52,15.76,9.33,9.52,0.19
2015-06-01,0.12,1.81,2.87,18.06,16.13,10.69,18.06,7.37
2015-06-02,0.0,2.07,1.83,16.78,15.88,9.73,16.78,7.05
2015-06-03,0.0,2.04,1.59,11.55,17.48,6.88,11.55,4.67
2015-06-04,0.0,2.21,1.51,8.98,18.22,4.81,8.98,4.17
2015-06-05,0.12,1.74,1.39,7.39,18.3,4.18,7.39,3.21
2015-06-06,0.0,1.7,1.22,6.15,18.56,3.94,6.15,2.21
2015-06-07,0.0,2.01,1.2,5.7,19.42,3.77,5.7,1.93
2015-06-08,0.12,2.79,1.14,5.19,19.72,3.63,5.19,1.56
2015-06-09,0.25,2.35,1.05,4.83,19.4,3.52,4.83,1.31
2015-06-10,0.0,2.36,1.36,4.64,19.16,3.45,4.64,1.19
2015-06-11,0.0,2.74,1.34,4.41,20.74,3.47,4.41,0.94
2015-06-12,0.0,2.37,1.0,4.28,18.42,3.48,4.28,0.8
2015-06-13,0.12,2.34,0.93,3.84,20.31,3.37,3.84,0.47
2015-06-14,0.0,2.38,0.82,3.6,21.68,3.18,3.6,0.42
2015-06-15,5.12,1.7,0.9,3.89,16.74,3.27,3.89,0.62
2015-06-16,0.0,2.12,1.09,4.37,14.3,3.78,4.37,0.59
2015-06-17,0.0,2.49,1.06,5.01,18.59,3.95,5.01,1.06
2015-06-18,5.25,2.48,0.96,4.35,20.31,3.76,4.35,0.59
2015-06-19,0.0,2.31,1.52,4.59,14.45,4.03,4.59,0.56
2015-06-20,0.0,2.05,1.39,5.21,15.52,4.21,5.21,1.0
2015-06-21,0.12,2.1,1.29,4.55,16.65,3.84,4.55,0.71
2015-06-22,0.0,2.42,1.18,4.24,17.56,3.47,4.24,0.77
2015-06-23,0.38,2.49,1.18,3.58,18.48,3.29,3.58,0.29
2015-06-24,0.25,2.42,1.38,3.34,14.95,3.22,3.34,0.12
2015-06-25,0.0,2.62,1.37,3.15,14.3,3.23,3.15,-0.08
2015-06-26,0.0,2.73,1.36,2.94,15.34,3.26,2.94,-0.32
2015-06-27,0.0,2.64,1.25,2.3,14.86,3.24,2.3,-0.94
2015-06-28,0.12,2.64,1.12,2.0,14.74,3.15,2.0,-1.15
2015-06-29,0.0,2.58,1.02,1.96,16.08,3.03,1.96,-1.07
2015-06-30,0.0,2.57,0.92,1.82,18.73,2.89,1.82,-1.07
2015-07-01,0.38,2.19,0.92,1.94,17.84,2.77,1.94,-0.83
2015-07-02,0.0,2.28,0.88,1.87,17.09,2.68,1.87,-0.81
2015-07-03,2.5,2.06,0.79,1.7,16.75,2.67,1.7,-0.97
2015-07-04,2.62,2.29,0.88,1.89,16.38,2.8,1.89,-0.91
2015-07-05,0.25,2.33,1.04,2.37,12.32,2.96,2.37,-0.59
2015-07-06,0.0,2.85,1.0,2.45,15.45,2.92,2.45,-0.47
2015-07-07,2.25,2.07,0.97,2.52,16.32,2.78,2.52,-0.26
2015-07-08,1.88,1.94,0.94,2.42,17.02,2.77,2.42,-0.35
2015-07-09,0.0,2.34,1.02,2.82,17.13,2.8,2.82,0.02
2015-07-10,0.12,1.99,1.08,3.04,18.22,2.71,3.04,0.33
2015-07-11,0.62,2.34,1.07,2.9,16.81,2.61,2.9,0.29
2015-07-12,0.25,2.91,1.01,2.61,18.91,2.57,2.61,0.04
2015-07-13,0.12,2.78,0.94,2.67,21.28,2.52,2.67,0.15
2015-07-14,0.0,3.09,0.97,2.7,22.72,2.46,2.7,0.24
2015-07-15,0.0,3.1,1.07,2.51,20.15,2.41,2.51,0.1
2015-07-16,0.62,2.7,1.16,2.2,19.48,2.43,2.2,-0.23
2015-07-17,0.0,2.91,1.01,2.2,18.58,2.46,2.2,-0.26
2015-07-18,0.12,2.34,0.82,1.95,18.6,2.42,1.95,-0.47
2015-07-19,0.0,2.35,0.79,1.74,19.42,2.3,1.74,-0.56
2015-07-20,0.12,2.83,0.7,1.59,19.58,2.16,1.59,-0.57
2015-07-21,0.0,2.61,0.66,1.53,18.27,2.06,1.53,-0.53
2015-07-22,0.0,2.44,0.78,1.8,13.95,1.99,1.8,-0.19
2015-07-23,0.0,2.93,0.84,1.67,16.72,1.99,1.67,-0.32
2015-07-24,7.12,2.7,0.75,1.47,18.66,2.27,1.47,-0.8
2015-07-25,6.38,2.0,0.83,1.98,15.78,3.2,1.98,-1.22
2015-07-26,0.0,2.65,0.91,2.47,16.55,3.94,2.47,-1.47
2015-07-27,0.0,2.9,0.83,2.96,15.64,3.59,2.96,-0.63
2015-07-28,0.25,3.01,0.84,2.93,16.11,2.76,2.93,0.17
2015-07-29,0.25,2.8,0.9,2.83,15.87,2.34,2.83,0.49
2015-07-30,0.38,2.92,0.88,2.54,15.94,2.26,2.54,0.28
2015-07-31,0.12,2.5,0.85,2.24,18.01,2.24,2.24,0.0
2015-08-01,0.0,2.56,0.87,1.97,19.48,2.21,1.97,-0.24
2015-08-02,0.0,2.76,0.77,1.71,18.96,2.17,1.71,-0.46
2015-08-03,0.0,2.46,0.78,1.63,19.81,2.12,1.63,-0.49
2015-08-04,0.0,2.82,0.81,1.63,20.1,2.07,1.63,-0.44
2015-08-05,0.12,2.63,0.76,1.47,19.81,2.04,1.47,-0.57
2015-08-06,0.0,2.97,0.68,1.34,20.74,2.0,1.34,-0.66
2015-08-07,0.0,3.13,0.67,1.37,20.56,1.94,1.37,-0.57
2015-08-08,0.0,3.0,0.77,1.5,20.58,1.9,1.5,-0.4
2015-08-09,0.0,3.06,0.83,1.59,19.39,1.9,1.59,-0.31
2015-08-10,0.0,2.79,0.89,1.45,20.29,1.94,1.45,-0.49
2015-08-11,0.0,3.42,0.89,1.2,19.7,1.98,1.2,-0.78
2015-08-12,0.12,3.35,0.88,1.11,19.14,1.99,1.11,-0.88
2015-08-13,0.0,3.14,0.87,1.07,19.55,1.98,1.07,-0.91
2015-08-14,0.0,3.03,0.85,1.03,19.92,1.96,1.03,-0.93
2015-08-15,0.0,2.63,0.85,0.88,20.24,1.93,0.88,-1.05
2015-08-16,0.0,2.07,0.88,0.94,20.35,1.91,0.94,-0.97
2015-08-17,0.0,2.6,0.84,0.93,20.02,1.9,0.93,-0.97
2015-08-18,0.5,2.54,0.86,1.02,20.62,1.88,1.02,-0.86
2015-08-19,0.0,3.11,0.87,1.07,22.14,1.87,1.07,-0.8
2015-08-20,0.0,2.63,1.12,1.23,15.86,1.88,1.23,-0.65
2015-08-21,0.0,2.7,1.15,1.16,16.48,1.95,1.16,-0.79
2015-08-22,0.0,3.1,1.08,1.06,17.93,2.03,1.06,-0.97
2015-08-23,0.0,3.75,1.06,1.07,19.65,2.04,1.07,-0.97
2015-08-24,5.88,3.48,1.14,1.25,17.08,2.17,1.25,-0.92
2015-08-25,7.12,3.01,1.24,1.64,16.0,2.79,1.64,-1.15
2015-08-26,0.0,3.02,1.19,1.73,18.07,3.44,1.73,-1.71
2015-08-27,13.12,3.02,1.28,2.29,15.85,3.79,2.29,-1.5
2015-08-28,0.25,3.81,1.54,3.23,16.02,4.41,3.23,-1.18
2015-08-29,0.12,3.69,1.38,4.23,17.57,4.41,4.23,-0.18
2015-08-30,0.25,4.11,1.25,3.91,21.1,3.5,3.91,0.41
2015-08-31,0.12,3.37,1.18,3.28,23.12,2.78,3.28,0.5
2015-09-01,0.25,3.78,1.16,2.55,20.98,2.55,2.55,0.0
2015-09-02,0.0,3.85,1.12,1.91,15.92,2.45,1.91,-0.54
2015-09-03,0.0,3.49,0.98,1.5,18.34,2.37,1.5,-0.87
2015-09-04,0.88,2.74,0.93,1.44,16.2,2.28,1.44,-0.84
2015-09-05,0.0,3.32,1.0,1.34,15.76,2.2,1.34,-0.86
2015-09-06,0.0,3.19,0.9,1.12,15.94,2.15,1.12,-1.03
2015-09-07,6.12,3.35,0.84,1.13,18.04,2.27,1.13,-1.14
2015-09-08,43.75,3.68,1.23,3.13,17.02,5.11,3.13,-1.98
2015-09-09,0.0,3.96,3.78,12.35,18.7,10.54,12.35,1.81
2015-09-10,5.5,4.28,2.05,18.04,18.02,12.11,18.04,5.93
2015-09-11,19.62,3.98,2.66,15.26,18.58,10.36,15.26,4.9
2015-09-12,0.5,4.02,3.1,18.22,14.25,10.48,18.22,7.74
2015-09-13,0.25,4.3,2.56,16.51,13.92,10.09,16.51,6.42
2015-09-14,0.0,4.41,2.1,12.27,15.78,7.44,12.27,4.83
2015-09-15,0.62,4.72,1.74,9.02,20.45,5.44,9.02,3.58
2015-09-16,0.0,4.28,1.49,6.46,24.39,4.7,6.46,1.76
2015-09-17,0.0,4.51,1.37,5.06,26.6,4.29,5.06,0.77
2015-09-18,0.0,4.47,1.34,4.15,26.66,4.03,4.15,0.12
2015-09-19,0.0,4.02,1.3,3.51,26.56,3.86,3.51,-0.35
2015-09-20,0.12,3.33,1.2,3.1,23.78,3.76,3.1,-0.66
2015-09-21,0.0,3.99,1.12,2.54,23.12,3.65,2.54,-1.11
2015-09-22,0.0,4.56,1.06,2.45,24.74,3.53,2.45,-1.08
2015-09-23,0.0,5.12,1.02,1.88,25.0,3.41,1.88,-1.53
2015-09-24,0.0,4.4,0.97,1.48,26.44,3.31,1.48,-1.83
2015-09-25,11.88,3.03,1.03,1.6,23.3,3.83,1.6,-2.23
2015-09-26,12.62,2.84,1.59,2.93,19.89,6.02,2.93,-3.09
2015-09-27,1.25,3.89,1.44,6.71,22.63,8.07,6.71,-1.36
2015-09-28,6.0,3.72,1.29,5.68,20.82,7.68,5.68,-2.0
2015-09-29,4.12,3.73,1.27,5.77,20.88,6.43,5.77,-0.66
2015-09-30,5.88,3.36,1.32,5.2,21.49,6.07,5.2,-0.87
2015-10-01,0.0,3.7,1.82,5.62,20.41,6.08,5.62,-0.46
2015-10-02,0.0,3.68,1.49,7.55,23.82,5.54,7.55,2.01
2015-10-03,8.75,2.85,1.64,8.39,21.16,5.19,8.39,3.2
2015-10-04,0.0,3.27,1.7,16.84,18.8,5.86,16.84,10.98
2015-10-05,0.0,4.8,1.53,11.79,17.76,6.01,11.79,5.78
2015-10-06,0.0,4.96,1.36,8.32,17.57,5.0,8.32,3.32
2015-10-07,0.0,3.36,1.18,6.14,23.02,4.17,6.14,1.97
2015-10-08,0.0,5.03,1.04,4.82,25.94,3.84,4.82,0.98
2015-10-09,0.0,5.07,0.98,4.32,24.4,3.63,4.32,0.69
2015-10-10,0.25,4.64,1.09,4.13,22.37,3.49,4.13,0.64
2015-10-11,0.0,4.64,0.98,3.64,22.42,3.42,3.64,0.22
2015-10-12,0.0,5.34,0.97,3.4,22.33,3.36,3.4,0.04
2015-10-13,0.12,4.83,1.0,3.24,20.52,3.29,3.24,-0.05
2015-10-14,0.0,4.44,0.88,2.85,22.54,3.23,2.85,-0.38
2015-10-15,0.0,4.81,0.83,2.59,26.82,3.15,2.59,-0.56
2015-10-16,0.25,5.11,1.04,2.51,26.24,3.08,2.51,-0.57
2015-10-17,0.0,5.28,1.27,2.27,21.71,3.1,2.27,-0.83
2015-10-18,0.0,4.88,1.32,2.15,16.76,3.21,2.15,-1.06
2015-10-19,0.0,5.83,1.16,1.81,19.05,3.29,1.81,-1.48
2015-10-20,0.0,4.12,1.0,1.5,25.06,3.25,1.5,-1.75
2015-10-21,4.75,3.28,1.0,1.61,26.14,3.27,1.61,-1.66
2015-10-22,10.12,2.62,1.3,2.05,19.57,4.02,2.05,-1.97
2015-10-23,0.0,3.76,1.68,3.13,20.39,5.22,3.13,-2.09
2015-10-24,0.0,4.44,1.69,4.24,18.34,5.32,4.24,-1.08
2015-10-25,0.0,3.1,1.61,3.25,17.36,4.44,3.25,-1.19
2015-10-26,15.75,3.53,1.65,3.03,20.17,4.64,3.03,-1.61
2015-10-27,0.0,3.59,2.89,4.93,21.51,6.44,4.93,-1.51
2015-10-28,0.0,4.51,2.38,12.04,20.7,7.1,12.04,4.94
2015-10-29,0.0,4.56,1.7,7.78,20.32,5.89,7.78,1.89
2015-10-30,0.0,4.75,1.42,5.79,22.6,4.62,5.79,1.17
2015-10-31,0.12,4.54,1.24,4.25,23.16,3.98,4.25,0.27
2015-11-01,13.75,4.11,1.25,3.52,20.18,4.3,3.52,-0.78
2015-11-02,18.75,4.88,1.62,3.93,21.6,6.9,3.93,-2.97
2015-11-03,2.75,3.42,4.11,8.22,21.98,10.07,8.22,-1.85
2015-11-04,11.12,2.96,2.54,12.74,21.3,10.91,12.74,1.83
2015-11-05,0.12,2.3,2.0,15.29,20.9,10.04,15.29,5.25
2015-11-06,0.0,3.55,1.77,15.25,20.11,8.27,15.25,6.98
2015-11-07,0.0,3.82,1.62,10.39,18.0,6.11,10.39,4.28
2015-11-08,0.62,3.8,1.43,7.53,20.02,4.84,7.53,2.69
2015-11-09,0.88,4.41,1.24,6.25,21.97,4.43,6.25,1.82
2015-11-10,0.0,5.5,1.07,5.2,23.98,4.18,5.2,1.02
2015-11-11,0.38,4.77,0.95,4.04,24.94,3.95,4.04,0.09
2015-11-12,0.12,4.4,1.03,3.23,24.4,3.77,3.23,-0.54
2015-11-13,8.62,3.94,1.04,3.48,23.94,4.09,3.48,-0.61
2015-11-14,5.75,4.18,1.17,3.48,24.01,5.38,3.48,-1.9
2015-11-15,6.12,4.83,1.72,4.53,22.59,6.59,4.53,-2.06
2015-11-16,2.0,5.06,1.47,6.48,21.05,6.8,6.48,-0.32
2015-11-17,5.12,4.71,1.23,5.33,22.84,6.21,5.33,-0.88
2015-11-18,1.0,4.82,1.98,8.85,23.4,5.7,8.85,3.15
2015-11-19,7.88,4.43,1.81,16.21,25.6,5.71,16.21,10.5
2015-11-20,11.12,3.98,2.16,14.4,23.42,6.99,14.4,7.41
2015-11-21,0.88,4.35,2.41,19.25,19.38,8.57,19.25,10.68
2015-11-22,0.0,3.54,1.92,14.32,21.56,8.1,14.32,6.22
2015-11-23,18.12,2.9,4.57,12.06,20.66,7.74,12.06,4.32
2015-11-24,0.75,4.11,4.07,26.81,20.68,10.27,26.81,16.54
2015-11-25,0.5,4.26,2.87,24.95,21.1,11.22,24.95,13.73
2015-11-26,0.0,3.58,2.26,15.83,21.88,8.62,15.83,7.21
2015-11-27,0.0,4.13,1.72,11.34,22.24,6.18,11.34,5.16
2015-11-28,1.88,4.44,1.47,8.26,23.43,5.21,8.26,3.05
2015-11-29,8.12,3.98,1.76,7.23,21.68,5.28,7.23,1.95
2015-11-30,0.25,3.5,2.99,11.11,19.5,6.4,11.11,4.71
2015-12-01,2.25,3.55,2.38,13.93,19.54,6.97,13.93,6.96
2015-12-02,5.5,4.33,2.7,24.17,21.73,6.7,24.17,17.47
2015-12-03,2.38,4.32,3.4,24.56,21.82,6.94,24.56,17.62
2015-12-04,2.5,4.42,5.36,22.68,21.97,7.49,22.68,15.19
2015-12-05,1.12,4.81,3.98,18.28,24.04,7.77,18.28,10.51
2015-12-06,35.25,5.17,2.78,16.24,22.26,10.48,16.24,5.76
2015-12-07,11.12,4.17,8.48,54.67,20.02,17.49,54.67,37.18
2015-12-08,1.88,4.77,5.17,51.83,21.38,21.48,51.83,30.35
2015-12-09,0.0,4.13,3.73,32.25,23.07,17.33,32.25,14.92
2015-12-10,8.88,4.09,3.05,19.04,23.57,11.71,19.04,7.33
2015-12-11,0.38,4.14,3.12,17.92,23.72,10.11,17.92,7.81
2015-12-12,0.62,3.5,2.38,15.22,23.24,9.38,15.22,5.84
2015-12-13,0.62,4.1,2.32,12.38,23.82,7.57,12.38,4.81
2015-12-14,3.25,4.65,3.06,10.28,25.33,6.48,10.28,3.8
2015-12-15,2.0,4.83,2.23,14.04,24.73,6.65,14.04,7.39
2015-12-16,0.12,4.5,2.08,13.67,21.9,6.69,13.67,6.98
2015-12-17,0.0,5.85,2.18,12.79,23.03,6.11,12.79,6.68
2015-12-18,6.62,5.51,1.94,13.34,26.42,5.99,13.34,7.35
2015-12-19,11.25,4.54,2.34,11.11,24.79,7.66,11.11,3.45
2015-12-20,0.0,4.23,6.61,11.5,22.2,10.25,11.5,1.25
2015-12-21,0.0,3.87,3.41,14.51,22.69,10.91,14.51,3.6
2015-12-22,0.12,4.15,2.59,15.11,24.48,9.14,15.11,5.97
2015-12-23,0.0,4.38,2.71,12.15,26.22,7.11,12.15,5.04
2015-12-24,0.12,4.41,2.58,9.49,25.24,6.13,9.49,3.36
2015-12-25,1.88,4.33,3.01,13.21,23.55,5.9,13.21,7.31
2015-12-26,0.12,5.46,5.3,15.56,23.72,6.23,15.56,9.33
2015-12-27,5.0,5.42,2.96,14.69,23.19,7.11,14.69,7.58
2015-12-28,5.75,4.63,4.82,16.86,22.14,8.31,16.86,8.55
2015-12-29,6.75,3.85,4.66,17.66,21.16,9.67,17.66,7.99
2015-12-30,7.0,3.4,3.54,18.39,20.6,10.87,18.39,7.52
2015-12-31,13.12,4.51,2.92,16.96,23.78,11.85,16.96,5.11
2016-01-01,0.0,5.06,3.24,17.45,23.78,12.44,17.45,5.01
2016-01-02,5.12,4.73,2.75,14.86,22.78,11.22,14.86,3.64
2016-01-03,1.88,4.57,2.6,12.29,21.44,9.1,12.29,3.19
2016-01-04,0.12,4.84,2.7,11.12,21.5,7.57,11.12,3.55
2016-01-05,0.5,4.59,2.28,10.33,22.66,6.51,10.33,3.82
2016-01-06,0.12,4.8,1.84,8.32,23.18,5.72,8.32,2.6
2016-01-07,0.0,4.66,1.5,6.69,24.54,5.21,6.69,1.48
2016-01-08,4.75,4.57,1.37,5.99,25.53,5.03,5.99,0.96
2016-01-09,6.0,4.65,1.45,6.42,23.56,5.7,6.42,0.72
2016-01-10,10.25,4.79,1.72,7.47,23.04,7.29,7.47,0.18
2016-01-11,6.38,4.14,1.87,8.14,21.84,9.12,8.14,-0.98
2016-01-12,17.25,3.35,1.84,10.71,22.46,10.97,10.71,-0.26
2016-01-13,14.38,4.22,2.37,17.87,24.02,13.99,17.87,3.88
2016-01-14,22.88,4.53,16.02,29.98,22.74,19.56,29.98,10.42
2016-01-15,34.38,4.29,23.9,91.32,20.51,31.53,91.32,59.79
2016-01-16,0.0,4.47,34.09,118.39,20.54,45.8,118.39,72.59
2016-01-17,0.0,4.36,15.03,93.36,20.34,47.62,93.36,45.74
2016-01-18,0.0,4.38,5.53,48.88,19.99,34.81,48.88,14.07
2016-01-19,0.0,4.31,3.58,28.6,19.57,20.36,28.6,8.24
2016-01-20,0.0,4.15,2.91,18.21,19.51,12.06,18.21,6.15
2016-01-21,0.0,4.29,2.57,14.77,20.46,8.71,14.77,6.06
2016-01-22,0.0,4.06,2.32,12.61,19.81,7.54,12.61,5.07
2016-01-23,4.5,4.23,2.14,11.07,21.45,7.35,11.07,3.72
2016-01-24,2.12,4.69,2.09,10.31,21.75,7.88,10.31,2.43
2016-01-25,2.38,5.5,2.01,12.06,24.34,8.06,12.06,4.0
2016-01-26,0.25,4.28,1.92,12.59,25.88,7.49,12.59,5.1
2016-01-27,6.12,3.86,1.95,11.4,23.22,7.27,11.4,4.13
2016-01-28,0.0,5.04,2.45,15.95,23.42,7.97,15.95,7.98
2016-01-29,1.75,4.73,2.38,17.64,24.04,8.12,17.64,9.52
2016-01-30,0.62,4.34,2.16,12.89,25.04,7.27,12.89,5.62
2016-01-31,0.0,5.15,2.01,11.18,26.87,6.5,11.18,4.68
2016-02-01,0.0,5.37,1.76,9.61,26.87,6.09,9.61,3.52
2016-02-02,0.0,4.48,1.52,8.15,25.0,5.76,8.15,2.39
2016-02-03,0.0,5.29,1.36,7.24,24.88,5.46,7.24,1.78
2016-02-04,0.12,4.18,1.34,7.2,24.06,5.2,7.2,2.0
2016-02-05,0.0,4.28,1.4,6.99,25.22,5.03,6.99,1.96
2016-02-06,12.75,4.33,1.62,6.29,23.32,5.99,6.29,0.3
2016-02-07,24.62,5.15,2.71,11.83,23.28,10.91,11.83,0.92
2016-02-08,2.38,5.29,3.3,37.28,24.82,17.15,37.28,20.13
2016-02-09,0.12,5.71,2.79,20.84,25.06,16.91,20.84,3.93
2016-02-10,0.0,4.63,1.61,13.56,25.3,11.31,13.56,2.25
2016-02-11,0.88,4.97,1.36,10.54,23.64,7.23,10.54,3.31
2016-02-12,0.0,5.61,1.34,9.25,22.26,5.84,9.25,3.41
2016-02-13,0.0,4.92,1.25,7.99,23.14,5.35,7.99,2.64
2016-02-14,0.0,4.67,1.2,6.75,25.14,5.14,6.75,1.61
2016-02-15,35.5,3.2,1.26,7.57,24.52,8.61,7.57,-1.04
2016-02-16,3.62,3.55,2.05,18.36,23.29,16.63,18.36,1.73
2016-02-17,11.88,4.31,1.57,14.76,24.43,19.91,14.76,-5.15
2016-02-18,0.0,3.86,1.32,13.8,23.97,16.37,13.8,-2.57
2016-02-19,17.38,4.65,1.12,10.68,24.11,13.51,10.68,-2.83
2016-02-20,18.5,5.0,1.06,11.5,24.43,16.18,11.5,-4.68
2016-02-21,13.5,4.77,3.31,28.78,22.47,21.56,28.78,7.22
2016-02-22,5.25,4.4,7.07,40.33,21.66,23.67,40.33,16.66
2016-02-23,5.25,4.71,4.38,28.63,22.68,21.15,28.63,7.48
2016-02-24,2.25,4.3,2.66,21.56,22.53,16.98,21.56,4.58
2016-02-25,0.0,3.74,3.49,21.07,23.97,12.91,21.07,8.16
